GO:0046872	metal ion binding	11350;11352;11421;11426;11428;11429;11433;11472;11474;11477;11479;11480;11481;11482;11484;11486;11487;11489;11490;11491;11492;11501;11502;11504;11512;11513;11514;11515;11522;11529;11532;11534;11538;11544;11545;11565;11566;11569;11576;11595;11601;11628;11629;11634;11647;11650;11652;11657;11684;11685;11686;11687;11688;11689;11717;11720;11722;11730;11731;11736;11752;11754;11761;11792;11796;11797;11798;11799;11803;11810;11811;11819;11820;11835;11836;11846;11847;11881;11883;11889;11906;11909;11927;11928;11937;11938;11941;11944;11977;11979;11980;11981;11982;12018;12021;12029;12039;12053;12070;12095;12096;12097;12142;12144;12151;12153;12166;12167;12168;12169;12173;12180;12189;12192;12193;12217;12224;12229;12263;12286;12287;12288;12289;12290;12292;12293;12294;12305;12307;12308;12309;12317;12319;12321;12322;12330;12333;12334;12335;12336;12346;12349;12350;12351;12352;12353;12354;12355;12359;12372;12373;12374;12395;12396;12398;12402;12411;12457;12460;12545;12550;12552;12554;12555;12556;12557;12558;12560;12561;12562;12563;12564;12565;12566;12575;12583;12626;12630;12642;12704;12722;12733;12751;12763;12785;12814;12815;12822;12824;12825;12832;12839;12842;12843;12846;12850;12858;12870;12873;12874;12876;12877;12914;12925;12939;12944;12954;12955;12988;13001;13007;13008;13009;13018;13056;13057;13058;13067;13070;13072;13074;13075;13076;13077;13078;13079;13081;13082;13085;13088;13090;13094;13095;13096;13097;13098;13099;13101;13105;13106;13107;13109;13110;13112;13113;13114;13115;13116;13117;13119;13120;13121;13122;13123;13124;13139;13162;13166;13190;13196;13211;13363;13400;13405;13433;13435;13436;13437;13479;13497;13506;13507;13510;13511;13512;13518;13522;13525;13526;13527;13528;13560;13591;13592;13593;13599;13602;13612;13619;13653;13654;13655;13656;13660;13728;13804;13807;13808;13809;13850;13858;13859;13861;13864;13865;13871;13929;13982;13983;13998;14000;14013;14025;14030;14042;14043;14048;14049;14050;14051;14067;14069;14071;14085;14120;14121;14128;14133;14134;14148;14151;14156;14161;14163;14199;14200;14201;14208;14230;14231;14287;14297;14299;14319;14357;14360;14423;14425;14426;14430;14450;14456;14460;14461;14462;14463;14464;14465;14528;14531;14536;14544;14571;14581;14582;14593;14594;14595;14599;14632;14633;14634;14651;14654;14672;14673;14674;14675;14676;14677;14678;14679;14680;14681;14682;14683;14685;14686;14687;14725;14768;14789;14811;14812;14815;14854;14913;15126;15130;15132;15135;15159;15184;15185;15203;15204;15233;15239;15245;15248;15273;15356;15368;15369;15370;15378;15444;15445;15452;15458;15460;15463;15502;15528;15530;15567;15925;15926;15929;15930;15931;16147;16151;16329;16330;16392;16398;16399;16401;16402;16403;16404;16407;16408;16409;16410;16411;16412;16414;16428;16429;16430;16434;16443;16451;16452;16475;16506;16508;16531;16588;16590;16596;16597;16598;16599;16600;16601;16656;16706;16769;16770;16790;16795;16796;16798;16800;16841;16848;16869;16870;16871;16872;16873;16874;16875;16876;16881;16882;16885;16886;16909;16911;16917;16922;16924;16948;16949;16950;16952;16969;16971;16993;17002;17025;17089;17116;17125;17126;17127;17128;17129;17130;17131;17152;17155;17156;17158;17159;17160;17174;17175;17184;17188;17189;17190;17216;17237;17246;17248;17281;17287;17288;17305;17308;17314;17318;17344;17346;17347;17354;17380;17381;17384;17385;17386;17387;17388;17389;17390;17391;17392;17393;17394;17395;17420;17436;17450;17523;17691;17708;17709;17711;17748;17749;17750;17751;17752;17764;17765;17766;17776;17846;17850;17868;17898;17906;17907;17925;17926;17932;17933;17940;17948;17951;17952;17966;17995;18004;18005;18011;18041;18048;18050;18099;18102;18103;18105;18124;18125;18126;18127;18128;18139;18140;18143;18164;18171;18175;18186;18187;18189;18191;18193;18195;18198;18207;18220;18227;18261;18293;18412;18426;18451;18452;18478;18481;18484;18491;18534;18550;18563;18567;18570;18573;18574;18575;18576;18577;18583;18584;18585;18587;18602;18605;18606;18616;18624;18641;18642;18646;18667;18675;18676;18693;18711;18739;18744;18746;18750;18751;18752;18753;18754;18755;18759;18760;18761;18762;18764;18770;18778;18781;18782;18783;18784;18789;18796;18799;18802;18803;18822;18826;18828;18854;18946;18947;18968;18970;18971;18973;18979;18983;19011;19013;19015;19016;19023;19042;19043;19045;19046;19052;19053;19054;19055;19056;19057;19058;19059;19060;19070;19075;19076;19089;19116;19122;19139;19155;19212;19223;19224;19225;19286;19293;19302;19303;19352;19360;19373;19374;19377;19386;19395;19400;19401;19411;19414;19415;19419;19647;19653;19672;19674;19679;19699;19704;19707;19708;19712;19714;19719;19720;19733;19744;19763;19819;19820;19821;19822;19823;19824;19877;19878;19883;19885;19892;19894;19981;20017;20019;20020;20090;20128;20129;20135;20181;20182;20183;20186;20190;20193;20195;20196;20197;20198;20199;20200;20201;20202;20203;20216;20219;20249;20250;20259;20318;20321;20322;20334;20371;20402;20403;20423;20437;20438;20439;20510;20511;20512;20513;20538;20541;20583;20585;20589;20591;20592;20597;20598;20613;20617;20621;20623;20630;20655;20656;20657;20683;20687;20688;20689;20692;20739;20740;20821;20822;20834;20840;20841;20866;20869;20877;20905;20916;20917;20922;20937;20979;20980;20981;20983;21340;21353;21391;21399;21400;21401;21408;21411;21417;21452;21652;21673;21682;21752;21753;21754;21769;21804;21812;21813;21816;21817;21818;21823;21833;21834;21847;21848;21849;21857;21858;21859;21877;21881;21892;21907;21924;21925;21929;21934;21951;21952;21953;21954;21959;21973;21974;21975;21990;22018;22025;22026;22030;22031;22032;22033;22034;22035;22036;22040;22041;22051;22059;22061;22062;22072;22114;22115;22129;22138;22173;22178;22183;22184;22215;22217;22222;22225;22249;22258;22259;22260;22273;22289;22290;22295;22324;22325;22337;22349;22380;22385;22390;22401;22404;22427;22431;22436;22589;22590;22592;22632;22640;22642;22644;22648;22652;22654;22658;22661;22666;22668;22670;22671;22673;22678;22680;22682;22685;22687;22688;22689;22690;22691;22693;22694;22695;22696;22697;22698;22701;22702;22704;22715;22717;22718;22720;22722;22724;22751;22754;22755;22757;22758;22761;22762;22764;22767;22768;22770;22771;22772;22773;22774;22775;22778;22779;22780;22781;22793;23793;23794;23801;23802;23806;23807;23808;23827;23831;23836;23844;23849;23854;23856;23877;23894;23917;23918;23925;23938;23942;23943;23947;23948;23954;23955;23958;23959;23962;23967;23984;23991;24014;24017;24087;24102;24105;24128;24131;24136;26356;26369;26370;26374;26379;26380;26381;26382;26383;26396;26400;26401;26405;26406;26407;26408;26409;26410;26423;26424;26425;26426;26431;26432;26433;26434;26447;26448;26465;26466;26549;26561;26564;26565;26611;26754;26875;26876;26903;26909;26918;26919;26934;26950;26970;26971;26972;27008;27015;27054;27055;27062;27214;27222;27267;27274;27275;27357;27359;27361;27364;27377;27390;27409;27984;28019;28035;28042;28088;28105;29805;29806;29813;29857;29858;29861;29863;29864;29865;29866;29867;30046;30049;30054;30055;30056;30057;30058;30059;30060;30794;30800;30806;30841;30926;30927;30928;30932;30937;30938;30941;30942;30944;30945;30947;30954;50492;50523;50524;50706;50721;50724;50769;50770;50771;50773;50794;50796;50798;50799;50817;50849;50873;50883;50908;50917;50995;51789;51902;52040;52231;52377;52440;52463;52468;52521;52589;52615;52635;52637;52708;52712;52838;52892;52915;53313;53318;53320;53322;53324;53376;53418;53420;53424;53602;53608;53621;53626;53861;53880;53892;53893;53973;54006;54125;54132;54151;54153;54169;54188;54194;54195;54197;54201;54219;54354;54367;54369;54381;54383;54391;54427;54451;54483;54484;54524;54525;54526;54611;54616;54630;54652;54667;54670;54713;55934;55980;55983;55992;55994;56045;56050;56075;56077;56078;56079;56196;56209;56210;56233;56264;56274;56289;56296;56297;56307;56336;56350;56353;56364;56365;56368;56369;56373;56375;56376;56384;56386;56388;56398;56399;56401;56404;56417;56420;56421;56430;56433;56438;56445;56461;56469;56490;56495;56506;56515;56520;56522;56527;56542;56543;56622;56626;56631;56640;56695;56711;56715;56720;56722;56727;56736;56738;56748;56758;56794;56805;56808;56809;56846;56856;56874;57247;57257;57319;57370;57432;57438;57440;57444;57740;57745;57746;57749;57751;57756;57757;57782;57816;57908;58180;58185;58186;58193;58198;58206;58208;58223;58226;58230;58231;58233;58522;58799;58800;58860;58864;58887;58911;58994;59004;59007;59009;59012;59016;59029;59032;59040;59041;59044;59057;59125;59126;59310;60406;60507;60510;60530;60594;60595;63857;63872;64074;64075;64177;64242;64293;64383;64384;64385;64406;64602;64705;64707;64918;64929;65020;65098;65100;65964;65969;65970;65973;66044;66052;66054;66056;66067;66071;66090;66126;66132;66136;66156;66174;66179;66208;66246;66251;66262;66277;66289;66350;66355;66358;66361;66383;66387;66388;66397;66400;66408;66422;66427;66445;66491;66492;66505;66510;66559;66569;66573;66578;66596;66597;66622;66626;66627;66628;66646;66653;66663;66681;66694;66704;66705;66715;66724;66743;66757;66758;66793;66810;66816;66825;66841;66854;66865;66878;66889;66890;66917;66925;66949;66966;66967;66971;66972;66983;66988;66995;67003;67005;67006;67013;67014;67026;67027;67030;67057;67059;67071;67078;67106;67109;67141;67143;67150;67178;67187;67197;67204;67210;67230;67235;67255;67263;67269;67276;67281;67288;67302;67306;67331;67338;67365;67369;67393;67399;67440;67444;67470;67492;67504;67513;67525;67528;67538;67563;67569;67573;67579;67588;67610;67618;67619;67634;67664;67667;67676;67680;67690;67702;67711;67725;67773;67778;67785;67797;67803;67834;67845;67857;67860;67870;67881;67895;67898;67899;67902;67905;67909;67938;67941;67966;67972;67993;67997;68031;68036;68040;68047;68055;68098;68106;68126;68165;68236;68250;68275;68276;68292;68337;68346;68350;68366;68428;68465;68473;68479;68490;68501;68509;68520;68567;68606;68616;68626;68636;68652;68695;68703;68718;68723;68729;68736;68744;68750;68755;68795;68818;68837;68846;68867;68876;68910;68916;68943;68972;68977;68992;69009;69046;69047;69060;69082;69085;69101;69104;69113;69116;69125;69159;69165;69188;69219;69228;69260;69269;69274;69352;69367;69368;69372;69504;69538;69543;69564;69581;69587;69597;69605;69617;69634;69656;69675;69684;69694;69710;69719;69723;69724;69726;69727;69743;69747;69752;69780;69807;69836;69837;69876;69890;69920;69993;70008;70020;70024;70044;70103;70127;70238;70261;70294;70315;70357;70358;70361;70405;70415;70428;70432;70478;70510;70527;70536;70574;70579;70603;70640;70645;70650;70661;70673;70719;70779;70790;70797;70894;70902;70928;70974;70984;70998;71041;71099;71111;71131;71132;71151;71207;71241;71281;71300;71336;71340;71472;71519;71584;71586;71648;71670;71673;71685;71711;71724;71732;71751;71761;71777;71779;71791;71793;71801;71816;71834;71838;71854;71861;71865;71872;71891;71914;71918;71934;71941;71946;71952;71956;71971;71974;71988;72008;72020;72023;72039;72041;72043;72054;72057;72061;72082;72085;72090;72103;72108;72114;72135;72141;72145;72147;72157;72168;72169;72180;72269;72287;72293;72308;72350;72399;72465;72469;72486;72507;72560;72580;72587;72607;72672;72674;72693;72701;72723;72727;72739;72843;72852;72898;72900;72925;72935;72938;72981;73046;73078;73172;73191;73259;73287;73340;73373;73469;73542;73647;73649;73660;73680;73724;73744;73754;74008;74016;74051;74055;74103;74108;74112;74123;74126;74132;74134;74137;74145;74154;74164;74174;74176;74195;74197;74198;74202;74213;74241;74252;74256;74270;74287;74302;74315;74316;74322;74365;74419;74443;74464;74493;74522;74533;74551;74570;74574;74649;74729;74735;74772;74776;74843;75062;75079;75122;75210;75212;75221;75234;75291;75292;75302;75387;75406;75410;75547;75553;75568;75580;75605;75612;75624;75686;75725;75746;75753;75764;75770;75805;75841;75859;75871;75894;75986;76007;76014;76025;76072;76073;76187;76223;76279;76429;76459;76467;76507;76580;76630;76681;76804;76826;76892;76898;76901;76952;76987;77015;77035;77038;77041;77044;77371;77569;77593;77622;77626;77627;77630;77683;77733;77772;77805;77853;77864;77951;78177;78244;78246;78266;78287;78294;78309;78373;78390;78455;78506;78618;78688;78751;78752;78754;78767;78781;78783;78796;78803;78816;78830;78890;78903;78911;78912;78913;78923;78933;78943;79059;79233;79263;79456;79464;80287;80292;80334;80732;80733;80751;80752;80794;80796;80861;80890;80892;80898;80904;80905;80906;80908;80985;81003;81018;81601;81630;81906;81909;83395;83396;83486;83553;83557;83561;83703;83925;83945;83965;83984;83995;83996;84505;84585;93679;93685;93691;93721;93759;93836;93877;93879;93960;94088;94089;94090;94091;94092;94093;94094;94175;94187;94191;94192;94223;94352;98363;98366;98403;98432;98660;98685;98710;98878;98932;98970;98999;99349;99377;99571;99586;99663;99712;99929;100090;100206;100340;100465;100494;100515;100678;100689;100705;100715;100900;100929;101023;101320;101471;101513;101540;101543;101544;101700;101744;101994;102294;102423;102502;102866;103135;103149;103284;103466;103534;103537;103677;103737;103836;103850;104010;104086;104099;104110;104111;104112;104245;104263;104303;104348;104360;104418;104625;104836;104923;105083;105193;105239;105446;105559;105638;105663;105689;105787;106021;106025;106042;106248;106369;106504;106794;107029;107141;107239;107321;107368;107476;107477;107508;107569;107586;107587;107589;107766;107817;107823;107885;107889;107932;107999;108079;108086;108089;108121;108150;108153;108653;108655;108657;108660;108699;108737;108760;108797;108829;108897;108902;108937;108946;109006;109113;109205;109264;109331;109552;109593;109594;109652;109672;109674;109697;109700;109711;109778;109785;109801;109880;109901;109910;110119;110147;110157;110196;110197;110304;110385;110446;110521;110524;110532;110542;110595;110596;110606;110639;110648;110751;110784;110796;110821;110829;110855;110891;110893;110959;112403;112405;112406;112407;114142;114570;114602;114615;114663;114713;114874;114886;114896;116837;116838;116848;116870;116871;116873;117147;117148;117167;118445;140481;140546;140629;140792;140859;140887;140904;142682;170442;170574;170638;170676;170711;170725;170729;170737;170740;170745;170749;170750;170752;170753;170759;170776;170779;170786;170822;170936;171170;171212;171285;171531;171567;171580;192113;192119;192120;192185;192195;192285;192289;192650;192658;193034;193043;193116;193452;193670;193796;193813;194237;194352;194357;194388;194401;194590;194655;194908;195018;195359;195522;207215;207259;207304;207352;207521;207728;207742;207839;208194;208228;208583;208650;208718;208727;208898;208936;208968;208982;209011;209018;209032;209039;209176;209200;209225;209334;209357;209361;209558;210044;210106;210126;210172;210530;210766;210992;211007;211147;211151;211389;211482;211488;211914;211924;211948;211961;211978;212168;212285;212442;212528;212541;212862;212933;212996;213011;213019;213043;213211;213234;213262;213389;213436;213484;213753;213990;214133;214137;214162;214189;214254;214290;214627;214669;214763;214766;214779;214812;214854;214895;214899;214944;214952;215015;215061;215445;215493;215615;215627;215654;215693;216001;216049;216119;216134;216136;216166;216238;216343;216438;216439;216558;216578;216724;216725;216781;216825;216850;216859;216963;216991;217069;217127;217149;217154;217166;217218;217331;217333;217340;217365;217473;217480;217558;217578;217695;217718;217837;217866;218035;218100;218203;218214;218215;218271;218341;218441;218461;218772;218820;219105;219131;219132;223255;223262;223455;223642;223773;223838;223978;224014;224079;224088;224129;224170;224613;224619;224656;224697;224703;224762;224794;224805;224826;224829;224836;224907;224938;225027;225055;225164;225207;225256;225341;225432;225467;225497;225518;225600;225651;225876;225887;225912;225913;225994;225997;225998;226041;226049;226075;226090;226105;226251;226409;226418;226419;226442;226470;226646;226751;226778;226830;226982;227197;227231;227292;227449;227619;227671;227696;227731;227738;227753;227960;228151;228366;228491;228543;228545;228598;228790;228829;228911;228961;228998;229003;229004;229007;229521;229542;229574;229584;229589;229603;229615;229644;229665;229675;229731;229780;229906;229933;229937;230025;230073;230085;230099;230119;230145;230500;230587;230594;230598;230648;230661;230674;230709;230738;230837;230857;230936;231042;231050;231051;231093;231125;231130;231148;231329;231464;231470;231506;231571;231600;231642;231712;231801;231830;231842;231866;231871;231986;231997;232087;232157;232174;232187;232237;232333;232337;232533;232560;232679;232680;232816;232879;232941;232969;232975;232976;233046;233060;233065;233073;233328;233410;233537;233733;233744;233789;233799;233801;233887;233890;233900;233902;234135;234258;234329;234356;234366;234421;234734;234736;234776;234847;235028;235047;235130;235132;235315;235344;235441;235469;235574;235626;235682;236643;236732;237038;237178;237213;237256;237353;237400;237553;237611;237823;237911;237926;237928;237940;237943;238330;238505;238673;238690;238693;238803;238871;239029;239083;239096;239122;239337;239510;239528;239546;239652;239833;240023;240028;240047;240055;240069;240322;240396;240442;240505;240590;240690;240725;240913;241073;241075;241158;241201;241226;241322;241391;241431;241489;241494;241514;241525;241547;241688;241764;241915;242022;242083;242109;242202;242291;242509;242523;242620;242642;242851;242864;242939;242960;243372;243382;243548;243771;243813;243833;243905;243906;243931;243937;243963;243996;244071;244199;244209;244216;244219;244349;244448;244551;244650;244666;244694;244698;244871;245049;245109;245269;245468;245522;245671;245847;246703;246727;246728;259300;266645;266690;268281;268291;268294;268417;268420;268448;268451;268465;268469;268510;268564;268566;268721;268749;268752;268860;268878;268880;268930;268958;269016;269019;269023;269060;269181;269209;269275;269400;269424;269437;269585;269610;269615;269639;269695;269704;269823;269941;269951;270084;270086;270110;270163;270166;270672;271127;271305;271639;271697;271786;271813;271844;271970;272359;272428;272636;277250;277753;278304;279028;280645;280667;280668;317677;319387;319446;319478;319480;319530;319535;319583;319594;319601;319634;319638;319713;319734;319740;319817;319822;319885;320027;320040;320145;320158;320183;320209;320253;320311;320405;320452;320472;320571;320581;320683;320685;320713;320717;320799;320858;320873;320878;320940;321003;326618;327762;327799;327951;327958;327959;328234;328329;328365;328572;328801;328977;329003;329065;329093;329360;329502;329559;329581;329872;329972;330216;330260;330301;330474;330502;330554;330627;330721;330812;330863;331046;332221;332397;333050;333307;333315;333473;338364;338371;338403;338467;338521;338523;347722;353025;353047;353187;353310;360213;360216;368203;373864;378430;380669;380698;380714;380993;381022;381204;381270;381290;381305;381359;381373;381409;381489;381493;381511;381678;381759;381812;381845;381867;381924;381979;381983;382018;382066;382207;382639;382867;382913;382985;383295;383491;384309;384763;386611;387524;387609;404195;407821;432486;432530;432731;433766;433809;434246;435626;435766;448850;474156;493583;545123;545156;545260;545474;545817;545913;547109;574428;619287;619331;619605;619665;622675;627049;635253;636931;654801;664799;665902;666048;666528;666731;666747;668166;668173;668501;671232;671564;672511;674895;100009600;100039655;100041294;100041375;100045778;100113398;100126824;100502825;100503878;102632837;
GO:0046875	ephrin receptor binding	11350;11826;12402;12568;12569;12928;13636;13637;13638;13639;13640;13641;13642;13643;13838;13841;14360;14784;17096;17973;19246;20416;20779;21844;30955;53378;53972;77531;108699;217692;224650;
GO:0048008	platelet-derived growth factor receptor signaling pathway	11350;11352;12927;14158;14388;16416;16452;18186;18590;18591;18595;18596;18791;19211;19247;19271;20397;20779;22682;29875;30953;51791;54635;56338;71371;71602;71785;99929;101476;107746;110279;215418;231887;386626;414758;
GO:0048536	spleen development	11350;11491;11622;12020;12022;12043;12051;12125;12298;12557;12579;12627;13828;14082;14102;14165;14255;15379;15412;16468;17684;17863;18034;18089;18091;18514;18741;18970;19090;21412;21908;53945;56532;59032;68964;109698;192119;209086;214133;214162;226844;229700;234069;319817;320795;381305;
GO:0048538	thymus development	11350;11789;11920;12043;12125;12298;12387;12442;12929;13845;14082;14165;14174;14462;15111;15205;15218;15400;16468;16658;16911;17120;17684;17863;18021;18503;18514;19090;19164;19165;19373;20423;20471;20474;20807;21380;21672;21812;22173;22778;26395;26396;26413;26417;30936;56436;56532;58208;68964;109880;110157;228790;234695;268564;
GO:0048668	collateral sprouting	11350;12064;13542;13640;15185;18080;24136;235072;
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	11350;11450;11538;11600;11602;11603;11606;11839;12390;12424;12484;12491;12501;12504;12505;12519;12520;12805;12985;13636;13640;13645;14125;14165;14178;14184;14460;14573;14585;14599;14600;15163;15200;15234;15558;15894;16000;16002;16019;16020;16149;16156;16187;16189;16191;16193;16194;16333;16334;16402;16412;16416;16452;16800;16878;16975;17096;17311;17319;18186;18198;18205;18413;18591;18595;18606;19122;19229;19283;19699;20354;20779;20869;20963;21667;21682;21802;21803;21828;21898;22059;22339;22340;22341;22370;22612;23897;26904;51789;56716;56717;56746;67916;78757;83433;98878;110524;121021;192656;211323;216869;218397;224105;228357;230979;233328;242248;257632;545378;
GO:0050798	activated T cell proliferation	11350;13848;14360;16408;16409;16411;16414;20230;381924;
GO:0050853	B cell receptor signaling pathway	11350;12043;12143;12169;12229;12477;12478;12494;12518;12927;15170;15985;16016;16017;16019;16033;16061;16071;16136;16428;16818;17096;17260;18019;18751;19264;20963;21682;22165;26413;56743;57257;72699;74039;76438;101476;105855;110785;110786;110787;195176;195180;211331;213570;234779;238412;238418;238427;238447;238448;239743;380792;380793;380794;380795;380797;380808;380809;380823;380824;382692;382695;382696;404711;404736;432701;432702;432708;432709;434609;435321;435328;544896;619833;619916;619994;620140;622728;628098;628398;628614;629812;629818;629822;629826;629833;629842;629845;629849;629859;629860;629865;629866;629871;629884;629893;629897;629906;629908;629915;629919;629925;629930;630486;632654;633457;633568;636260;636462;638605;639510;640046;640506;641178;668389;668395;668421;668438;668469;668474;668478;668497;668517;668544;668549;668577;668589;668591;668597;674018;777685;777686;777688;777780;780792;780793;780794;780799;780800;780801;780802;780803;780804;780818;780825;780828;780829;780831;780864;780883;780884;780885;780891;780929;780931;780932;780938;780939;780956;780960;791089;791090;100114901;100123473;100125262;100125263;100775172;100775173;100775174;100775175;
GO:0050885	neuromuscular process controlling balance	11350;11352;11804;11820;11941;12286;12323;12751;12752;13385;13663;14239;14387;14667;14813;14912;15211;15212;15373;16531;17918;18014;18039;18124;18189;18472;18997;18998;19289;20512;21960;26889;27354;53321;56847;57340;58234;64378;72088;77579;93686;100072;108012;109934;110279;117197;170758;212937;216856;218461;224129;224796;227331;229320;234734;235439;237523;243961;268859;319984;
GO:0051015	actin filament binding	11350;11472;11474;11518;11519;11565;11567;11629;11752;11867;12296;12332;12340;12345;12385;12386;12569;12631;12632;12721;13169;13629;13649;13829;14086;14248;14300;14457;15567;16475;16796;17118;17868;17879;17880;17883;17884;17885;17886;17888;17896;17909;17912;17913;17919;17920;17921;17925;17929;17930;18457;18693;18826;19230;20259;20741;21345;21894;21916;21924;21925;21954;22003;22004;22138;22157;22288;22330;22349;22350;22351;22376;22388;22673;23789;23790;23999;27428;29816;30948;50874;53311;54366;55991;56223;56226;56320;56370;56378;56431;56443;57778;59069;60595;63873;64009;65970;66713;67425;67771;68089;68524;68753;68794;68802;68810;69538;69693;69697;70394;70549;70599;71602;71653;71774;71960;72088;73178;74117;74192;76499;76709;77579;77767;80743;98733;98845;102502;102866;107684;108897;109272;109711;110253;110380;140781;192176;208076;208431;211401;212073;215114;215280;216033;216961;217124;217125;217692;224014;225115;226251;226594;227357;227753;230917;231003;231148;231830;233199;235431;237891;238021;243725;270058;319565;319713;326618;330319;338367;360013;432516;544963;621054;629364;640524;667663;668940;
GO:0051019	mitogen-activated protein kinase binding	11350;11421;13537;14528;14886;17164;17966;18798;19204;19259;19271;23939;23980;26401;29819;29875;53892;57783;80280;93759;102626;108989;216869;223922;328572;100504195;
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	11350;12028;12061;12335;12372;12478;12766;13167;13488;13617;14061;14062;14065;15945;16163;16867;16963;18216;18607;18803;20617;21838;22063;23796;56746;69810;71111;76757;76854;80982;109552;238161;319239;
GO:0051353	positive regulation of oxidoreductase activity	11350;11352;11977;12460;14148;16859;56532;257632;
GO:0051444	negative regulation of ubiquitin-protein transferase activity	11350;12578;16885;17131;19164;19165;57320;70369;209200;
GO:0051496	positive regulation of stress fiber assembly	11350;11806;11848;13835;14026;14219;14744;14745;16413;16885;17127;17926;18016;18186;18479;18643;18645;18761;18816;19303;19353;20194;20410;20971;21333;21336;21754;21809;21812;22003;22411;22417;30794;50490;54324;56717;64930;66214;67384;68606;68732;72754;109880;114229;223864;234094;268396;320472;442801;
GO:0051726	regulation of cell cycle	11350;11789;11797;11865;11920;12018;12028;12043;12181;12234;12443;12444;12445;12447;12448;12449;12450;12452;12453;12566;12567;12575;13000;13016;13197;13555;13559;14013;14173;14694;14773;15228;15375;15481;15901;15902;15903;15904;16322;16412;16476;16477;16478;16846;17151;17428;17873;18016;18148;18176;18627;18795;19052;19211;19264;19364;19645;19650;19651;20393;20469;20658;20779;20848;21335;22059;22084;22200;22393;23882;26754;27401;28105;55948;60530;63955;64383;64930;64934;66214;67121;68026;68077;69539;71514;72568;74112;76843;78926;80912;100169;104394;104416;107047;107503;107586;110279;110532;114584;170656;170813;170936;192119;227720;228355;228785;230908;242705;244551;252966;270906;278240;319146;353170;353310;380664;387134;
GO:0051894	positive regulation of focal adhesion assembly	11350;12631;14260;16413;16542;17127;17926;18186;18606;19271;19353;19877;20194;20971;21687;21838;22339;22417;29875;64930;68606;107581;110829;226352;
GO:0060020	Bergmann glial cell differentiation	11350;11352;14580;19247;20423;22352;26395;26413;26417;67916;
GO:0060563	neuroepithelial cell differentiation	11350;11352;12558;13796;14179;17356;20666;20677;27078;225876;234740;
GO:0070064	proline-rich region binding	11350;11785;12443;12988;13043;14470;16443;17999;18643;22380;22601;27059;56070;56194;66898;74256;108100;227331;329165;381126;
GO:0070097	delta-catenin binding	11350;19271;19281;59036;233765;239096;240025;629378;
GO:0070301	cellular response to hydrogen peroxide	11350;11677;11792;11826;11852;12176;12578;12631;13078;13605;14056;14080;14297;15182;15185;15499;16193;16210;16819;16952;18024;18104;18504;18753;19697;20852;21929;21974;22068;22658;23939;26362;26408;26419;27050;28240;52231;56349;57320;66680;68992;93759;101476;105675;216850;246196;269254;
GO:0070373	negative regulation of ERK1 and ERK2 cascade	11350;11450;11910;12389;12957;12988;13132;13383;13405;13669;13844;14114;14870;16000;16413;16600;16878;17096;17128;18673;19211;19246;19252;19255;19279;21648;21859;21898;22350;22433;23988;24063;24064;24066;24071;26941;29811;51791;56705;57783;63953;64384;66259;66959;67071;67603;69601;70008;72349;72373;74155;75607;76854;98432;101568;101613;107746;108995;109689;114715;215748;216805;232339;238555;239659;319520;329659;378425;
GO:0070374	positive regulation of ERK1 and ERK2 cascade	11350;11352;11441;11475;11516;11549;11596;11600;11682;11687;11820;11836;12034;12156;12159;12266;12273;12305;12311;12491;12504;12505;12633;12654;12768;12778;12978;13176;13202;13489;13617;13649;13835;13836;13837;13838;13839;13840;13841;13842;13844;13845;13846;13848;13856;13857;13866;13867;13869;13982;13983;14062;14063;14161;14165;14170;14172;14173;14175;14179;14182;14183;14184;14186;14219;14254;14255;14257;14289;14309;14456;14463;14526;14538;15111;15289;15357;15461;15558;15559;15560;15894;16001;16149;16175;16176;16193;16337;16416;16476;16542;16590;16963;17005;17167;17289;17295;17319;17751;18105;18119;18128;18129;18168;18186;18189;18198;18211;18212;18213;18214;18217;18390;18441;18584;18590;18591;18595;18596;18673;18750;18762;18784;18816;18829;19211;19229;19247;19260;19401;19419;19713;19882;19886;20187;20290;20292;20293;20295;20296;20297;20299;20300;20302;20303;20304;20305;20306;20307;20308;20312;20361;20416;20779;21687;21785;21803;21832;21846;21898;22174;22339;22340;23920;23991;24047;24064;24088;26362;26395;26396;26417;26563;26564;27218;27403;50490;50754;54411;54635;56089;56221;56636;63873;64654;65956;66824;70086;71785;72514;73230;76089;76854;76954;80857;81799;83433;85305;93695;99571;101540;107221;107607;107746;108058;109042;109689;109880;109905;110135;110157;114249;117148;117149;171285;192656;213452;215449;216869;217378;226781;227326;230735;230777;231876;234593;244882;252864;257632;270190;319239;319430;321019;327957;381126;384009;541307;620393;100040035;100042493;100294583;
